ticker,name,etf,test,price,ret_5,ret_20,ret_60,ret_120,drawdown_52,off_low_52,ma20,ma50,vol_ratio,dollar_volume,volatility,retrieved_at,market_cap,avg_volume,revenue_growth,earnings_growth,earnings_q_growth,forward_pe,target_upside,recommendation,sector,industry,sector_rs_60,industry_rs_60,spy_rs_20,spy_rs_60,spy_rs_120,leadership_momentum,leadership_coverage,beaten_down_reversal,reversal_coverage,acceleration_emerging_momentum,acceleration_coverage,data_confidence,best_lens,lens_winner,lens_data_missing,risk_score,final_quant_score,biotech_review,crypto_proxy_review,special_risk_review
FTH,"Faeth Therapeutics, Inc.  - Common Stock",N,N,35.0,0.06157108596108163,0.423342813453238,1.6923076923076925,0.12179484436341204,-0.03207964193327084,3.4359950053573165,0.10628210527074766,0.19964079132605872,1.1106973030319194,8552682.959468842,1.2239606553528608,2026-09-02T13:54:28.126539+00:00,908549312.0,228014.0,,,,-7.0887094,0.5539351535836179,1.25,Healthcare,Biotechnology,1.4788574588487031,1.4222082517277206,0.4331376643119951,1.6584966594638575,-0.02870335739355978,88.2677601816518,0.68,71.60216261284972,0.7000000000000002,66.42149521499468,0.6400000000000001,0.6737500000000001,88.2677601816518,leadership_momentum,False,61.68880770508136,84.49455521680862,True,False,True
ASMB,"Assembly Biosciences, Inc. - Common Stock",N,N,35.8849983215332,0.01312818115828085,0.3521099127219143,0.5906471263754618,0.26802117628821853,-0.0679221215186181,0.7462286936155702,0.12038209655150411,0.24992592587021845,1.114189442156491,9384041.138848495,0.599699230101429,2026-09-02T13:50:17.814664+00:00,737053568.0,237407.0,0.389,,,-13.969984,0.38121546961325947,1.0,Healthcare,Biotechnology,0.3771968929164724,0.32054768579548987,0.36190476358067136,0.5568360935316268,0.11752297453124672,85.26475754214908,0.7900000000000001,74.25822396771402,0.8,85.20569169505936,0.74,0.7825,85.26475754214908,leadership_momentum,False,56.74194619727665,84.10978854890716,True,False,True
CRBP,"Corbus Pharmaceuticals Holdings, Inc. - Common Stock",N,N,11.535799980163574,0.020867237650318726,0.20541278453776002,0.5258994798248999,0.20289883176389778,-0.4041425817933333,0.5631165042383586,0.10572531293999665,0.199507210681525,1.459204880804468,5639012.140674496,0.4687370744928088,2026-09-02T13:52:22.046074+00:00,217589536.0,434358.0,,,,-2.040509,2.0244444444444443,1.1,Healthcare,Biotechnology,0.31244924636591054,0.255800039244928,0.2152076353965171,0.4920884469810649,0.05240063000692596,84.78098994935871,0.68,85.45635673744546,0.7000000000000002,81.63315919519772,0.6400000000000001,0.6737500000000001,85.45635673744546,beaten_down_reversal,False,63.63832613749585,83.92074790600421,True,False,True
EQX,Equinox Gold Corp. Common Shares,N,N,12.765000343322754,-0.06346293205102038,0.23940830220322717,0.17995321116542606,-0.1955930277016178,-0.3167303020316353,0.4838391015023553,0.030941274943756758,0.2034307845259069,0.870219748747478,172194630.02676886,0.613125172964141,2026-09-02T14:09:30.482545+00:00,14931811328.0,14372520.0,1.693,4.517,8.671,8.449606,0.016419077404222104,1.45455,Basic Materials,Gold,0.10994757848395831,-0.04539864908599489,0.24920315306198426,0.14614217832159104,-0.3460912294585896,77.7561368307463,1.0000000000000002,80.73456056530831,1.0000000000000002,83.18526330544688,1.0,1.0,83.18526330544688,acceleration_emerging_momentum,False,51.7120557954168,83.88950512117525,False,False,False
FHTX,Foghorn Therapeutics Inc. - Common Stock,N,N,5.860000133514404,-0.12406575734035208,0.20081967133022527,0.5795148445446616,0.19105691923657986,-0.17114568723732226,0.6600567085011353,-0.08729847512222344,0.0439306146025753,1.3487267759022925,2273109.9019369604,0.8164389237772343,2026-09-02T13:54:02.867295+00:00,338496288.0,306700.0,1.127,,,-5.2233677,1.0077964912280701,1.1,Healthcare,Biotechnology,0.36606461108567223,0.3094154039646897,0.21061452218898236,0.5457038117008266,0.04055871747960804,85.3459643347625,0.7900000000000001,72.16248789230542,0.8,80.79698799670815,0.74,0.7825,85.3459643347625,leadership_momentum,False,61.01544337429426,83.78529966449845,True,False,True
PGEN,"Precigen, Inc. - Common Stock",N,N,7.034999847412109,-0.05188682276592793,0.021044990382630413,0.9705882294014192,1.1448170453584807,-0.054435511652355495,1.2693548593015014,0.009506708015156962,0.14593341844255114,0.8383347573983041,35865237.7042531,0.7114311309829648,2026-09-02T13:59:26.257235+00:00,2502706944.0,5298426.0,63.227,,,-31.90909,1.0655270655270654,,Healthcare,Biotechnology,0.7571379959424298,0.7004887888214473,0.0308398412413875,0.9367771965575842,0.9943188436015089,87.49443917794513,0.7600000000000001,64.48462566324383,0.8,64.51639766694272,0.74,0.73875,87.49443917794513,leadership_momentum,False,56.34506808369312,83.78180713394674,True,False,True
AQST,"Aquestive Therapeutics, Inc. - Common Stock",N,N,5.364999771118164,-0.0046382367322269635,0.42876154663365673,0.3721226734905192,0.3312653825825238,-0.28371162415706774,0.818643960813038,0.15612537484970201,0.25403202953634296,0.9207299639958506,17334244.761114597,0.5494166178718861,2026-09-02T13:50:08.834983+00:00,668977088.0,2654198.0,0.381,,,-9.350877,0.751093808630394,1.22222,Healthcare,Drug Manufacturers - Specialty & Generic,0.1586724400315298,0.24722227911698058,0.4385563974924138,0.3383116406466842,0.180767180825552,82.52003547259089,0.7900000000000001,82.51710961617422,0.8,84.40547436132404,0.74,0.7825,84.40547436132404,acceleration_emerging_momentum,False,60.06144138160079,83.74816293799839,False,False,False
MGTX,MeiraGTx Holdings plc - Ordinary Shares,N,N,14.649999618530273,0.006181263483503674,0.16733062915375507,0.6116610970968435,0.9175392505954691,-0.021376128442918696,1.0958512300761876,0.05581777274741584,0.11893556357854296,0.8484945464165219,9163657.904244518,0.5603632767866815,2026-09-02T13:57:33.124398+00:00,1374855424.0,839980.0,86.086,,,-10.298561,1.0557855396437303,1.28571,Healthcare,Biotechnology,0.3982108636378541,0.34156165651687154,0.17712548001251216,0.5778500642530084,0.7670410488384973,85.87374609635313,0.7900000000000001,69.60676157171882,0.8,75.3973122308097,0.74,0.7825,85.87374609635313,leadership_momentum,False,53.48057123879109,83.73547876619776,True,False,True
CMBT,CMB.TECH NV Ordinary Shares,N,N,18.524999618530273,0.04957507189299659,0.1643620236453689,0.2855655665990293,0.6060838947774432,0.0,1.2079122785182053,0.058163251631870194,0.14549128346476548,0.9900593109297356,16852699.43707323,0.3694164719799641,2026-09-02T14:07:25.663432+00:00,5350730752.0,1046868.0,0.815,30.397,45.908,11.948191,0.1090021691973968,2.25,Energy,Oil & Gas Midstream,0.21315184493610428,0.1763969889535062,0.17415687450412598,0.2517545337551943,0.45558569302047136,79.99892427874732,1.0000000000000002,71.50832325239432,1.0000000000000002,83.2181273922827,1.0,1.0,83.2181273922827,acceleration_emerging_momentum,False,41.78180006642311,83.49711803961748,False,False,False
TEM,"Tempus AI, Inc. - Class A Common Stock",N,N,65.61499786376953,-0.041837110874994976,0.40503205121659835,0.3503806885720888,0.32475266466584385,-0.3645036526511426,0.5791816863679793,0.09307774204621078,0.18623411254695732,1.4260021012895228,469956074.47694856,0.9069548871439119,2026-09-02T14:02:13.427682+00:00,11841932288.0,6650863.0,0.216,,,-4317.7627,-0.03463141855858598,2.1875,Healthcare,Health Information Services,0.13693045511309943,0.04545454242933977,0.41482690207535544,0.3165696557282538,0.17425446290887203,78.80258717920174,0.7900000000000001,82.68824625958968,0.8,84.22201818112849,0.74,0.7825,84.22201818112849,acceleration_emerging_momentum,False,56.350049817336426,83.38678473304157,False,False,False
ETON,"Eton Pharmaceuticals, Inc. - Common Stock",N,N,62.2599983215332,-0.005748971837945205,0.35436146765847143,1.0787978876639825,2.2733962577860836,-0.03367999337830607,3.3386757258856976,0.10838137898692679,0.3315937728514897,0.9934771275261511,38365454.258060455,1.037355318698422,2026-09-02T13:53:39.717086+00:00,1783730560.0,544626.0,0.986,,,24.187984,0.13772934860988695,,Healthcare,Drug Manufacturers - Specialty & Generic,0.8653476542049932,0.9538974932904439,0.3641563185172285,1.0449868548201475,2.1228980560291117,85.27814468286516,0.8000000000000002,71.2189480309668,0.8300000000000001,78.84182654622663,0.77,0.7582500000000001,85.27814468286516,leadership_momentum,False,55.642643639986716,83.38669366775238,False,False,False
IMMX,"Immix Biopharma, Inc. - Common Stock",N,N,13.975000381469727,-0.006751905857498963,0.46488474186065454,0.7757306969105435,0.38229484233857547,-0.034208699130917286,6.130102096672407,0.11695009470162954,0.2863231273997877,0.8176805327060016,18812711.024270058,0.8133204573260213,2026-09-02T13:55:38.336382+00:00,971742848.0,1825739.0,,,,-15.103734,0.4853479853479852,,Healthcare,Biotechnology,0.5622804634515541,0.5056312563305716,0.4746795927194116,0.7419196640667085,0.23179664058160365,86.05866964036632,0.65,69.33076816530686,0.7000000000000002,84.58436776715445,0.6400000000000001,0.6300000000000001,86.05866964036632,leadership_momentum,False,56.42975755562935,83.3524305646444,True,False,True
TEAM,Atlassian Corporation  - Class A Common Stock,N,N,188.13999938964844,0.11675668087149083,0.6602541466318195,0.9219532185383144,1.5653123641137565,-0.03105525485997196,2.292038396612362,0.12571557564343783,0.5499392801251988,0.8465747852226697,872313179.7883797,0.9905379889486488,2026-09-02T14:02:11.619456+00:00,48579870720.0,4631726.0,0.276,,,28.458939,-0.011973008180918177,1.48485,Technology,Software - Application,0.9175291572051316,0.6741584787836369,0.6700489974905766,0.8881421856944793,1.4148141623567847,84.45246616088916,0.8300000000000002,70.08868998347396,0.8300000000000001,84.12864854770574,0.77,0.802,84.45246616088916,leadership_momentum,False,45.710727333111926,83.27353790219101,False,False,False
VSTM,"Verastem, Inc. - Common Stock",N,N,7.880000114440918,0.06630585342464257,0.3424191257357061,1.1471389511245822,0.34931505283420905,-0.2683379963312319,1.2840579726169699,0.11812701692265826,0.31543805547003756,0.5621402074308859,12660372.473774623,0.7088573525940736,2026-09-02T14:03:23.717670+00:00,726318848.0,2439003.0,17.754,,,-10.693334,0.8391521197007483,1.11111,Healthcare,Biotechnology,0.9336887176655928,0.8770395105446103,0.3522139765944632,1.1133279182807472,0.19881685107723723,84.73514397034657,0.7900000000000001,78.87672901418723,0.8,69.38803883480132,0.74,0.7825,84.73514397034657,leadership_momentum,False,65.39521753570241,83.00885268692004,True,False,True
SBSW,D/B/A Sibanye-Stillwater Limited ADS,N,N,12.5,0.03391231118589744,0.2600806354701086,0.28600819512332953,-0.05628996504574979,-0.3909674608642043,0.5919267819588514,0.09294394581415522,0.28055400718060275,0.9697878329077586,57560073.924627304,0.6101429246766101,2026-09-02T14:17:14.918684+00:00,9248288768.0,5361136.0,0.643,,,5.7220325,0.027449667579194426,2.0,Basic Materials,Other Precious Metals & Mining,0.21600256244186178,0.12252459622979006,0.2698754863288657,0.2521971622794945,-0.2067881668027216,79.43276597826633,0.8300000000000002,83.48034824393879,0.8300000000000001,82.95093001284242,0.77,0.802,83.48034824393879,beaten_down_reversal,False,58.55695782132182,82.97610383705695,False,False,False
ESTC,Elastic N.V. Ordinary Shares,N,N,91.30999755859375,0.15217662534503162,0.3096671824423254,0.46942385670194553,0.7661507971204571,-0.08607752765779508,1.108775962297047,0.08507322939474404,0.29773592023064865,1.500853186435421,263197564.0715393,0.6351962011006714,2026-09-02T14:09:35.897416+00:00,9596728320.0,2239995.0,0.151,,,23.187939,0.12482697883047966,2.0,Technology,Software - Application,0.4649997953687628,0.22162911694726806,0.31946203330108247,0.4356128238581105,0.6156525953634853,81.00773279207681,0.8300000000000002,74.11339752613651,0.8300000000000001,83.94157144991895,0.77,0.802,83.94157144991895,acceleration_emerging_momentum,False,45.70242444370641,82.91394069352715,False,False,False
MRNA,"Moderna, Inc. - Common Stock",N,N,154.55499267578125,0.03270739605702144,1.7474000487288492,2.2469537317277197,1.8948303885118092,-0.11368856320628118,5.912119340651092,0.41689252716881864,0.8828445796761102,2.4576938966586224,4674436090.598977,3.745306333628851,2026-09-02T13:57:48.738997+00:00,60009148416.0,15339760.0,0.021,,,-32.876995,-0.25162526595744683,2.65217,Healthcare,Biotechnology,2.0335034982687303,1.9768542911477478,1.7571948995876063,2.2131426988838845,1.7443321867548374,80.90013719657045,0.7900000000000001,74.25017785077678,0.8,84.10639744672737,0.74,0.7825,84.10639744672737,acceleration_emerging_momentum,False,51.182331451345064,82.91270083469001,True,False,True
BHVN,Biohaven Ltd. Common Shares ,N,N,16.100000381469727,-0.05014751287375874,0.18121791975715795,0.44784177582392704,0.6246216578574488,-0.11098841309441665,1.0667523055597008,0.09093374317074066,0.08509579318907856,1.348174883401861,44409535.96837759,0.7704311937789688,2026-09-02T14:06:06.993066+00:00,2374408192.0,3030653.0,,,,-8.115936,0.38252735368956725,1.6875,Healthcare,Biotechnology,0.23439154236493764,0.1777423352439551,0.19101277061591504,0.414030742980092,0.474123456100477,84.67691214744018,0.68,75.70204994522352,0.7000000000000002,83.20284512493132,0.6400000000000001,0.6737500000000001,84.67691214744018,leadership_momentum,False,57.56061109266024,82.83884254363583,True,False,True
PBF,PBF Energy Inc. Class A Common Stock,N,N,76.32499694824219,0.0945789943182731,0.2523837249842671,0.8080790965812743,0.7969831049024658,0.0,1.987537406482394,0.08197677753290078,0.22268877923857988,0.8418290000291262,186489541.9416237,0.7007279467943222,2026-09-02T14:15:35.345370+00:00,9107186688.0,2935004.0,0.562,,,7.9223504,-0.11993518156969929,3.35714,Energy,Oil & Gas Refining & Marketing,0.7356653749183493,0.400678117273242,0.2621785758430242,0.7742680637374393,0.646484903145494,84.33747726883637,0.8300000000000002,69.87849139397335,0.8300000000000001,78.19744667708471,0.77,0.802,84.33747726883637,leadership_momentum,False,44.29591497841248,82.81191287202094,False,False,False
ASM,Avino Silver & Gold Mines Ltd. Common Shares (Canada),N,N,7.46999979019165,-0.015810324108534446,0.15277774200681482,0.24916384052938811,-0.0013369289914887394,-0.3354092578020996,0.8308823357541391,0.03006064425763033,0.16026214617004775,0.9544658342358219,31164825.039625764,0.7667264288934353,2026-09-02T14:05:22.578325+00:00,1270517376.0,3939277.0,0.228,2.019,2.806,9.121951,0.42212566844919763,1.5,Basic Materials,Other Precious Metals & Mining,0.17915820784792036,0.08568024163584864,0.1625725928655719,0.2153528076855531,-0.15183513074846056,79.27301853067571,1.0000000000000002,80.5801198567337,1.0000000000000002,81.72849345007613,1.0,1.0,81.72849345007613,acceleration_emerging_momentum,False,63.346064430421784,82.79126799780623,False,False,False
NTRA,"Natera, Inc. - Common Stock",N,N,326.04998779296875,-0.036637683459374015,0.18727694119226368,0.5273808306951338,0.7132572748448625,-0.03734875688852979,1.0351412154628359,0.018963526219154758,0.12591142367910324,0.8005949576898539,443372631.7566376,0.5887922283020302,2026-09-02T13:58:29.334734+00:00,47333343232.0,1398931.0,0.377,,,-3681.3342,0.0254681385610962,1.5,Healthcare,Diagnostics & Research,0.31393059723614436,0.23828787996481382,0.19707179205102077,0.49356979785129873,0.5627590730878906,84.47846799099895,0.7900000000000001,67.62726280670077,0.8,78.404207387678,0.74,0.7825,84.47846799099895,leadership_momentum,False,38.724676187313186,82.66694728437189,False,False,False
RUM,RUM Group Inc. - Class A Common Stock,N,N,8.56470012664795,-0.08643198649088546,0.3836349026616681,0.08827195059603432,0.5715046653924178,-0.16278587391063915,0.8339828665366511,0.04552944473322218,0.2352646616872478,1.2434946124598047,37008549.78015957,0.7581036836365795,2026-09-02T14:00:42.546318+00:00,4236698368.0,3666023.0,0.609,,,-27.564516,1.5746050321825629,2.5,Communication Services,Internet Content & Information,0.05090892815291548,0.08424550861141311,0.3934297535204252,0.0544609177521993,0.421006463635446,71.15787914496569,0.7900000000000001,79.79512593307888,0.8,83.9998830179434,0.74,0.7825,83.9998830179434,acceleration_emerging_momentum,False,57.9740949850548,82.57458554921683,False,False,False
TWST,Twist Bioscience Corporation - Common Stock,N,N,137.16000366210938,-0.08596557447928344,0.19259195821631248,0.9583095640951373,2.188284570028557,-0.10411496933990139,4.677152505313497,0.034537400724029776,0.24995446816111033,0.8594907780984249,212069257.75383148,0.9122772755293057,2026-09-02T14:02:45.801723+00:00,9002254336.0,1798850.0,0.232,,,-215.91429,-0.22995356320157967,1.54545,Healthcare,Biotechnology,0.744859330636148,0.6882101235151654,0.20238680907506956,0.9244985312513023,2.0377863682715853,84.95227168143752,0.7900000000000001,71.4594929442886,0.8,65.5684232607477,0.74,0.7825,84.95227168143752,leadership_momentum,False,51.18565260710728,82.51051503426658,True,False,True
HL,Hecla Mining Company Common Stock,N,N,20.145000457763672,-0.026811607957495043,0.21818934250327504,0.35318012862266945,-0.01833836071205308,-0.3663166656937029,1.2783609699779515,0.049287541828903825,0.19816932918841235,0.7494104109754699,685525368.7109524,0.664829469256341,2026-09-02T14:11:22.205878+00:00,13632229376.0,36090614.0,0.524,0.929,1.043,19.105137,0.15006150061500612,2.3,Basic Materials,Other Precious Metals & Mining,0.2831744959412017,0.18969652972912998,0.22798419336203213,0.31936909577883443,-0.1688365624690249,80.11329436875792,1.0000000000000002,80.89766478584554,1.0000000000000002,81.28075955923698,1.0,1.0,81.28075955923698,acceleration_emerging_momentum,False,52.143806044503485,82.49807279225817,False,False,False
MGRT,Mega Fortune Company Limited - Ordinary Shares,N,N,107.98999786376953,0.161807438508063,0.13078531794523074,0.43756647917166225,11.979567527021537,-0.24057665132668304,31.52710844433382,0.10723767532080641,0.20444702768883216,1.230144489564573,2231452.3596191406,0.8589391726798477,2026-09-02T13:57:32.536528+00:00,1484862464.0,17355.0,3.088,1.443,1.83,,,,Technology,Information Technology Services,0.4331424178384795,0.32714316438106383,0.14058016880398783,0.4037554463278272,11.829069325264566,83.88362949570869,0.89,82.57332039264733,0.9300000000000002,80.16902666588352,0.9299999999999999,0.8232500000000001,83.88362949570869,leadership_momentum,False,74.40385254068417,82.37206757986483,False,False,False
BLSH,Bullish Ordinary Shares,N,N,32.84199905395508,-0.008094278207675276,0.3776006226405162,0.20698273278135892,-0.09376386498709122,-0.5273852343708572,0.5072050332293556,0.1529738478542717,0.27955973148024804,0.9560640886941203,46359315.36803341,0.7642363162442954,2026-09-02T14:06:18.392760+00:00,5042307584.0,1656444.0,0.688,,,47.5,0.16959067669172945,2.2,Technology,Software - Infrastructure,0.2025586714481762,0.09561112211259393,0.3873954734992733,0.1731716999375239,-0.24426206674406303,73.39377763944167,0.8300000000000002,83.33432631889663,0.8300000000000001,80.57266858460285,0.77,0.802,83.33432631889663,beaten_down_reversal,False,64.43706409830621,82.35279109174895,False,False,False
BZ,KANZHUN LIMITED - American Depository Shares,N,N,17.625,-0.06449045343670001,0.08863492394108863,0.2931034374186394,0.2473460620843999,-0.2874755258472961,0.39328067442643455,0.06221090988306588,0.13916196841367823,2.080458719400312,116238079.38281345,0.5542396575816566,2026-09-02T13:51:17.228981+00:00,7865208320.0,4539350.0,0.141,1.663,1.715,11.880062,0.2315822727272725,1.3913,Communication Services,Internet Content & Information,0.2557404149755206,0.2890769954340182,0.09842977479984572,0.2592924045748044,0.09684786032742809,81.32739469690075,1.0000000000000002,78.73329271424882,1.0000000000000002,78.88540117330378,1.0,1.0,81.32739469690075,leadership_momentum,False,54.815675855197604,82.33231133774277,False,False,False
FRNM,"Freenome, Inc. - Common stock",N,N,15.109999656677246,0.07239173123089104,0.3849679072416661,0.3551569662447178,0.3515205048502612,-0.009180350381819968,0.5125125127991879,0.14669497712249147,0.2552752873790427,1.411369640127762,11798617.1535439,0.5838084837379803,2026-09-02T13:54:19.669080+00:00,1637489408.0,547017.0,1.065,,,-6.3499994,0.1811023622047243,1.0,Healthcare,Diagnostics & Research,0.14170673278572843,0.06606401551439789,0.39476275810042316,0.3213459334008828,0.2010223030932894,80.58204539482841,0.7900000000000001,69.00884103148904,0.8,83.74720451885916,0.74,0.7825,83.74720451885916,acceleration_emerging_momentum,False,52.36798405845234,82.28818884585498,False,False,False
RDIB,Reading International Inc - Class B Voting Common Stock,N,N,17.049999237060547,0.10858251691764287,0.8965516875580399,1.0058822631835938,0.6161136425413585,-0.06881486977787776,1.1312499046325684,0.513873425404828,0.7627839769566129,5.897306250078964,7466143.0451078415,1.5551381422585526,2026-09-02T14:00:17.930005+00:00,392902176.0,154437.0,0.108,,,,,,Communication Services,Entertainment,0.9685192407404749,0.9239105369459564,0.906346538416797,0.9720712303397587,0.46561544078438666,83.11288011773209,0.7200000000000001,72.28896401849094,0.76,84.6383136600816,0.7,0.6252500000000001,84.6383136600816,acceleration_emerging_momentum,False,64.81733643307871,82.25789471283947,False,False,False
XNCR,"Xencor, Inc. - Common Stock",N,N,28.5,0.0021096858233364824,0.4364919244359238,1.4978089729303594,1.4547804343481463,-0.027303728938281147,2.4296027149075123,0.11720894017746808,0.38245495073685,1.235939178305259,34655782.74156342,0.7091319441504688,2026-09-02T14:03:54.920283+00:00,2036911488.0,1133642.0,0.175,,,-7.8234105,0.07683883920423429,1.5,Healthcare,Biotechnology,1.28435873947137,1.2277095323503875,0.44628677529468086,1.4639979400865244,1.3042822325911745,84.26014658236407,0.7900000000000001,69.71626469718623,0.8,71.54242480390919,0.74,0.7825,84.26014658236407,leadership_momentum,False,52.09564928595151,82.20374010178062,True,False,True
OMER,Omeros Corporation - Common Stock,N,N,19.219999313354492,0.05488474411011879,0.5193675804701365,0.9512688902542621,0.6830121878240676,-0.005176003263422269,3.7692303505533857,0.11695477135769883,0.45880132968396703,0.7070211085716859,40947081.57126284,1.0030294585706423,2026-09-02T13:58:52.699028+00:00,1392027392.0,2082998.0,,,,16.79476,0.7160686427457097,,Healthcare,Biotechnology,0.7378186567952727,0.6811694496742902,0.5291624313288936,0.9174578574104271,0.5325139860670958,84.48689233530773,0.6900000000000001,66.17345330285754,0.7300000000000002,81.67328529881974,0.6700000000000002,0.6495000000000002,84.48689233530773,leadership_momentum,False,53.66655596147459,81.85168710769989,True,False,True
PLSE,"Pulse Biosciences, Inc - Common Stock",N,N,52.224998474121094,0.08575883847936794,0.3779682419923065,1.1024556422428269,1.4518779504580053,0.0,3.125197401546308,0.11779968465659141,0.4170896949087133,1.016699016024263,21093706.22534752,0.6474866704088318,2026-09-02T13:59:34.054121+00:00,3772609280.0,399068.0,,,,-45.79654,-0.14453161924567548,1.25,Healthcare,Medical Instruments & Supplies,0.8890054087838375,0.9132624616935225,0.3877630928510636,1.0686446093989919,1.3013797487010335,84.47459940676511,0.68,65.39100490717836,0.7000000000000002,77.36975934223463,0.6400000000000001,0.6737500000000001,84.47459940676511,leadership_momentum,False,51.41813351046164,81.70632137444451,False,False,False
WIX,Wix.com Ltd. - Ordinary Shares,N,N,88.55999755859375,0.07619390659021508,0.37153473714035834,0.8369632698689868,0.018985086031054088,-0.5193226502488373,1.1904525572624456,0.13705007077570341,0.4212601281489339,0.7898961900818039,118849671.90876618,0.7719763780177332,2026-09-02T14:03:36.305835+00:00,3794495232.0,1584811.0,0.149,,,13.265545,-0.1347744568214404,2.18182,Technology,Software - Infrastructure,0.8325392085358041,0.7255916592002218,0.3813295879991154,0.8031522370251518,-0.13151311572591773,79.33871204137219,0.8300000000000002,81.19651879307298,0.8300000000000001,77.68901733096936,0.77,0.802,81.19651879307298,beaten_down_reversal,False,60.599468615078045,80.80484398472962,False,False,False
FIGR,"Figure Technology Solutions, Inc. - Class A Common Stock",N,N,32.599998474121094,-0.12081993354114584,0.13470236663928348,0.17013631586240363,-0.09795243429199685,-0.5589230569767408,0.3087113076601602,-0.04827942842523869,0.0409548255984018,0.9094854320113686,153057746.83151513,0.8270249765974118,2026-09-02T13:54:04.665098+00:00,7471782912.0,4059506.0,1.208,3.375,1.921,22.399052,0.5615615615615617,1.85714,Financial Services,Capital Markets,0.09779294286357398,0.10325149392968291,0.14449721749804056,0.1363252830185686,-0.24845063604896866,78.54078145376027,1.0000000000000002,79.11692249733484,1.0000000000000002,77.46466778114498,1.0,1.0,79.11692249733484,beaten_down_reversal,False,52.95998007306543,80.44503417693554,False,False,False
ZURA,Zura Bio Limited - Class A Ordinary shares,N,N,5.835000038146973,-0.025876417177601585,0.03457449933999479,0.6529745284529613,-0.14064800133598676,-0.17116476281753867,2.071052690192934,0.006555116658452986,0.05877229982898147,1.5991950273404596,8760042.1431633,0.792187682716711,2026-09-02T14:04:06.315609+00:00,539518016.0,1313539.0,,,,-9.6514845,2.197158081705151,,Healthcare,Biotechnology,0.43952429499397194,0.3828750878729894,0.04436935019875188,0.6191634956091263,-0.2911462030929586,84.07529913353245,0.65,70.20123061271575,0.7000000000000002,62.02317220318258,0.6400000000000001,0.6300000000000001,84.07529913353245,leadership_momentum,False,67.13052142145466,80.44445646711519,True,False,True
VZLA,Vizsla Silver Corp. Common Shares,N,N,4.0690999031066895,0.012213911048044146,0.13345403910635922,0.18287785913426613,0.04873705749697366,-0.40683676036284944,0.37469589549533877,0.05213891556826078,0.17016189377245872,1.0541395501254016,21275685.198830318,0.5892666378503244,2026-09-02T14:19:54.171878+00:00,1442684672.0,5567398.0,,,,,0.5261374695863745,1.0,Basic Materials,Other Industrial Metals & Mining,0.11287222645279837,0.2978447901701357,0.1432488899651163,0.1490668262904311,-0.10176114425999816,76.65808802518686,0.68,81.98579117331494,0.7000000000000002,79.44435613998459,0.6400000000000001,0.6300000000000001,81.98579117331494,beaten_down_reversal,False,63.32281634008634,80.18463750029538,False,False,False
JANX,"Janux Therapeutics, Inc. - Common Stock",N,N,19.3700008392334,0.02541034754336713,0.2106250524520874,0.4337528135509565,0.3890284161442259,-0.4424294788897585,0.5903120159202535,0.11149369841928936,0.1846443215618574,0.774895673407156,12391446.581720924,0.41339911721014005,2026-09-02T13:56:07.106105+00:00,1177494272.0,978390.0,,,,-7.3398547,0.8813753894080996,1.38889,Healthcare,Biotechnology,0.22030258009196713,0.1636533729709846,0.2204199033108445,0.3999417807071215,0.23853021438725408,79.67999714516812,0.68,81.42203534840685,0.7000000000000002,76.76915056451199,0.6400000000000001,0.6737500000000001,81.42203534840685,beaten_down_reversal,False,58.2945865161076,80.05504749479036,True,False,True
ALM,Almonty Industries Inc. - Common Shares,N,N,17.594999313354492,-0.035361867645688605,0.32193829892164594,0.06960477187299774,-0.16452992594759497,-0.24871907531868886,3.249999971205485,0.07401185290407541,0.15790092074005124,0.8288769706429521,100754041.70120315,0.9047141777890285,2026-09-02T13:49:41.771275+00:00,4962644992.0,6468974.0,4.977,,,14.010264,0.4839662664379647,1.0,Basic Materials,Other Industrial Metals & Mining,-0.00040086080847001604,0.18457170290886732,0.331733149780403,0.03579373902916272,-0.3150281277045668,71.81153153571336,0.8300000000000002,80.45808151905297,0.8300000000000001,80.48376958369568,0.77,0.802,80.48376958369568,acceleration_emerging_momentum,False,58.6748588508801,79.94203014607947,False,False,False
SNDK,Sandisk Corporation - Common Stock When-Issued,N,N,1578.3199462890625,0.05265541622746994,0.16869303686713244,-0.03878200591409109,1.550531540041388,-0.32405998017599036,28.774004834252803,0.05939778708256083,0.005402822149331632,0.7428493124686897,19942704340.565483,1.3813414160104198,2026-09-02T14:01:31.386850+00:00,223288983552.0,14049466.0,3.716,,,5.7607684,0.394249366872679,1.54167,Technology,Computer Hardware,-0.04320606724727383,0.06256033217064316,0.17848788772588953,-0.07259303875792611,1.4000333382844161,63.305833236050546,0.8300000000000002,80.77819635244082,0.8300000000000001,76.54626277255062,0.77,0.802,80.77819635244082,beaten_down_reversal,False,56.819993357688475,79.43546480599313,False,False,False
