ticker,name,etf,test,price,ret_5,ret_20,ret_60,ret_120,drawdown_52,off_low_52,ma20,ma50,vol_ratio,dollar_volume,volatility
JJSF,J & J Snack Foods Corp. - Common Stock,N,N,88.45500183105469,-0.0028745040699994506,0.04482634071328073,0.1823334873205309,0.10978236003013286,-0.1584494937910651,0.2785777208049345,-0.009271090847998154,0.08168096554645832,0.6152772876825813,20001503.072912596,0.3697287768100437
JKHY,"Jack Henry & Associates, Inc. - Common Stock",N,N,167.4199981689453,-0.028829985720166817,0.08467762584126004,0.32483971298697756,0.01101683975004053,-0.12365629615525064,0.3565062441482938,0.03354291362715145,0.08987177509102051,0.6830044633699045,150952607.00560302,0.3245609308015879
JLHL,Julong Holding Limited - Class A Ordinary Shares,N,N,7.149899959564209,0.13310618453265688,-0.2353048483576301,-0.8341475328616123,0.21184743118532734,-0.840404016041824,1.3442295315887818,-0.0007819255194301267,-0.11384994349745692,0.3282414885556627,4933051.520019555,7.268169925434554
JOUT,Johnson Outdoors Inc. - Class A Common Stock,N,N,44.83000183105469,-0.014291946299999414,-0.07681217950475394,-0.00847133654243759,0.026969143516293315,-0.15599593335365314,0.23939590197017058,-0.0433409027734557,-0.028935358399004518,0.8037404310953475,2168626.358721924,0.2509903792692952
JUNS,"Jupiter Neurosciences, Inc. - Common Stock",N,N,3.3499999046325684,-0.3313373749325671,42.50649250369989,13.502163700153037,8.078590826618724,-0.7447619120279948,42.50649250369989,-0.31733660648315576,0.13440111304008062,1.79904443331985,16855377.60315485,245.05553510504927
KALU,Kaiser Aluminum Corporation - Common Stock,N,N,166.375,0.069935691318328,-0.06557148470457463,-0.06214983460078183,0.387368183314698,-0.1459009748048452,1.303130783344833,-0.01043393896178546,-0.011735567624913679,0.7527717442611938,38800917.79841308,0.6242912202435319
KARO,Karooooo Ltd. - Ordinary shares,N,N,65.0,0.011201014847172397,-0.013806760909535809,0.4360364982721405,0.42710371070114217,-0.03273805131176777,0.59931669818803,0.01582341512032448,0.07309732383406686,0.5076314897988962,4416574.663909912,0.3913633668614122
KDK,"Kodiak AI, Inc. - Common Stock",N,N,3.5199999809265137,-0.10886077508007996,-0.1678487080249439,-0.4534161568865318,-0.5990888282481382,-0.6776556816544328,0.005714280264718097,-0.12465030212532713,-0.20172355885628968,0.7097160196408441,3887543.945209384,0.6088711541337029
KDP,Keurig Dr Pepper Inc. - Common Stock,N,N,32.0,-0.006519686136032488,0.04065040650406515,0.04806290770274768,0.20729995091561704,-0.04477611940298509,0.2957222177857268,0.026990596114425003,0.024375053568044258,0.5581257892402788,320012503.83205795,0.3056868195199051
KE,"Kimball Electronics, Inc. - Common Stock",N,N,24.010000228881836,0.006708588882724742,-0.10343541399328637,-0.052486184518441115,0.05214726336422881,-0.2752792195956375,0.06098104813489025,-0.022055670924107207,-0.0307957382066405,0.976335154093619,5354494.045889854,0.40488453114536654
KEEL,Keel Infrastructure Corp. - Common Stock,N,N,3.059999942779541,-0.08928570288176407,-0.22137407358762018,-0.45936395313179246,0.37837833483955885,-0.5405405386054818,1.4479999542236328,-0.09667898050244528,-0.25601752317768844,0.783807483992795,126591005.0343852,1.1337816214679162
