ticker,price,ret_5,ret_20,ret_60,ret_120,drawdown_52,off_low_52,ma20,ma50,vol_ratio,dollar_volume,volatility
CCCC,3.365000009536743,-0.11213719171345082,-0.13717950583287986,-0.11910992975327239,0.2892720861251983,-0.27944326454761736,0.9678362189881571,-0.14507112315256876,-0.12679052487191034,0.6069281061753178,8889100.164740825,0.5826984650427146
CCD,24.270000457763672,0.0041373761338050485,-0.07699267990252634,-0.02830785039303818,0.14246242376607565,-0.07699267990252634,0.3044339376898493,-0.028286576112236506,-0.032458836780605904,0.7564319981894522,1309497.5311822891,0.2008460531691382
CCEC,22.600000381469727,-0.0004422922871243351,0.01028160633024866,0.0650254775753294,0.13397030370329466,-0.03809955457879166,0.32318356233589207,-0.0028678436173233957,0.005694230312758286,0.3482100615044616,130283.80079269409,0.20647204266663613
CCEP,104.74500274658203,-0.028159176721922807,-0.021806117337919928,0.0536666219488946,0.11776896225359001,-0.06234890694631412,0.24758538886627712,-0.024958958614004434,-0.022117509646405797,0.688646963611052,152028954.31948814,0.24462014448551442
CCG,12.800000190734863,-0.17259211572119448,-0.051148969020783586,29.18868005161144,15.431322784713757,-0.25624631774191187,33.40860184731133,-0.18800530823132278,0.14258579183677722,0.3365976529590327,442001.9980392933,67.9805300448821
CCHH,1.2050000429153442,-0.02822577931630399,-0.07307685606578151,-0.7594810403463227,-0.8117187461000868,-0.9920304228357371,0.004166662527455456,-0.06024563649146508,-0.2954864067452876,0.058051065997253466,75475.9751355648,1.184547983397414
CCLD,2.1050000190734863,-0.06026785262879364,-0.1408163354675851,-0.06026785262879364,-0.4087078503068836,-0.44750654837600645,0.012019277059821976,-0.12809360880698528,-0.1122638313270935,1.4181221458470084,905829.5034567118,0.6482378093814568
CCNE,34.18000030517578,0.002052175126697975,-0.012834357985733402,0.05568511274931942,0.25271190071006866,-0.037706936759237086,0.5213635435560613,0.0027548478822225775,0.0005017380968046492,0.8196959421041352,4762182.280415726,0.19897933433971152
CCOI,9.145000457763672,-0.1051858885692245,-0.10601868468819542,-0.4429599691239048,-0.5417361445504456,-0.796152269464944,0.014983376853763941,-0.07368614780224036,-0.19045545957904886,1.032380743399562,17134954.000777435,0.849865704478779
CCSI,36.380001068115234,0.006919457309970234,-0.015426243113800475,0.04510197164280627,0.3016100205747978,-0.08707647525405315,0.7974309031380691,-0.030099414718714912,-0.02192203314378882,1.1914087305651646,7412403.7032699585,0.4613197870370124
CCTG,0.6158000230789185,-0.027172184349157802,-0.22638188426155836,-0.20949931255719922,0.48028848647476075,-0.9736837592684715,0.5280397703490702,-0.07348334711596594,-0.17034470734705187,0.026385862019584917,67713.66203156114,2.2975232466937
CCXI,13.0,-0.019607860059875803,-0.1970352334051544,0.26953127837623536,0.2782694102729384,-0.31937174134236,0.2884043412690882,-0.09659485813867563,-0.1324773801527216,0.40604837898080604,32374611.08034153,0.9126287707748459
